frame_idx,time_sec,active_side,left_elbow_angle,left_rep_count,left_good_form,left_rom_ok,left_torso_stable,left_elbow_near_torso,left_wrist_ok,left_messages,right_elbow_angle,right_rep_count,right_good_form,right_rom_ok,right_torso_stable,right_elbow_near_torso,right_wrist_ok,right_messages
347,11.566666666666666,left,78.85630937456965,0,False,False,True,True,True,Increase curl depth for better range of motion.,112.71551597545486,0,False,False,True,True,True,Increase curl depth for better range of motion.
348,11.6,left,66.07582009525667,0,True,True,True,True,True,Good curl mechanics in this frame.,105.76100461291766,0,False,False,True,True,True,Increase curl depth for better range of motion.
349,11.633333333333333,left,53.06709533471717,0,True,True,True,True,True,Good curl mechanics in this frame.,98.28816030525057,0,False,False,True,True,True,Increase curl depth for better range of motion.
350,11.666666666666666,left,40.837237072570275,0,True,True,True,True,True,Good curl mechanics in this frame.,90.39399129158102,0,False,False,True,True,True,Increase curl depth for better range of motion.
351,11.7,left,32.09165346036147,0,True,True,True,True,True,Good curl mechanics in this frame.,83.06909703597834,0,False,False,True,True,True,Increase curl depth for better range of motion.
352,11.733333333333333,left,25.558563156587237,0,True,True,True,True,True,Good curl mechanics in this frame.,76.63410148562096,0,False,False,True,True,True,Increase curl depth for better range of motion.
353,11.766666666666667,left,19.34888351046054,0,True,True,True,True,True,Good curl mechanics in this frame.,70.8859251427157,0,False,False,True,True,True,Increase curl depth for better range of motion.
354,11.8,left,15.031183582614062,0,True,True,True,True,True,Good curl mechanics in this frame.,66.21430381663579,0,True,True,True,True,True,Good curl mechanics in this frame.
355,11.833333333333334,left,10.932318343390392,0,True,True,True,True,True,Good curl mechanics in this frame.,61.344331184995795,0,True,True,True,True,True,Good curl mechanics in this frame.
356,11.866666666666667,left,8.239096913614258,0,True,True,True,True,True,Good curl mechanics in this frame.,57.304926670308454,0,True,True,True,True,True,Good curl mechanics in this frame.
357,11.9,left,5.88829261474624,0,True,True,True,True,True,Good curl mechanics in this frame.,53.38989786598298,0,True,True,True,True,True,Good curl mechanics in this frame.
358,11.933333333333334,left,4.392967350048369,0,True,True,True,True,True,Good curl mechanics in this frame.,50.17775229673717,0,True,True,True,True,True,Good curl mechanics in this frame.
359,11.966666666666667,left,3.4218173621338526,0,True,True,True,True,True,Good curl mechanics in this frame.,47.150409299068286,0,True,True,True,True,True,Good curl mechanics in this frame.
360,12.0,left,3.043237472321618,0,True,True,True,True,True,Good curl mechanics in this frame.,44.4388466900125,0,True,True,True,True,True,Good curl mechanics in this frame.
361,12.033333333333333,left,3.118637441316272,0,True,True,True,True,True,Good curl mechanics in this frame.,41.97918772729098,0,True,True,True,True,True,Good curl mechanics in this frame.
362,12.066666666666666,left,3.5881175576746216,0,True,True,True,True,True,Good curl mechanics in this frame.,39.64106734595248,0,True,True,True,True,True,Good curl mechanics in this frame.
363,12.1,left,4.156496922577318,0,True,True,True,True,True,Good curl mechanics in this frame.,37.131262734375476,0,True,True,True,True,True,Good curl mechanics in this frame.
364,12.133333333333333,left,4.697342653804077,0,True,True,True,True,True,Good curl mechanics in this frame.,35.01677847697644,0,True,True,True,True,True,Good curl mechanics in this frame.
365,12.166666666666666,left,5.239153739235832,0,True,True,True,True,True,Good curl mechanics in this frame.,32.80264754318463,0,True,True,True,True,True,Good curl mechanics in this frame.
366,12.2,left,5.575810673642098,0,True,True,True,True,True,Good curl mechanics in this frame.,30.917645641257664,0,True,True,True,True,True,Good curl mechanics in this frame.
367,12.233333333333333,left,6.317207774732623,0,True,True,True,True,True,Good curl mechanics in this frame.,29.150394938991813,0,True,True,True,True,True,Good curl mechanics in this frame.
368,12.266666666666667,left,6.986657379114153,0,True,True,True,True,True,Good curl mechanics in this frame.,27.75662247894813,0,True,True,True,True,True,Good curl mechanics in this frame.
369,12.3,left,7.428519447802914,0,True,True,True,True,True,Good curl mechanics in this frame.,26.585487889658665,0,True,True,True,True,True,Good curl mechanics in this frame.
370,12.333333333333334,left,7.76081740432123,0,True,True,True,True,True,Good curl mechanics in this frame.,25.57922153658065,0,True,True,True,True,True,Good curl mechanics in this frame.
371,12.366666666666667,left,8.053161872958913,0,True,True,True,True,True,Good curl mechanics in this frame.,24.992125021605407,0,True,True,True,True,True,Good curl mechanics in this frame.
372,12.4,left,8.312096775359139,0,True,True,True,True,True,Good curl mechanics in this frame.,24.7910752721762,0,True,True,True,True,True,Good curl mechanics in this frame.
373,12.433333333333334,left,8.550065803040292,0,True,True,True,True,True,Good curl mechanics in this frame.,24.59995481730938,0,True,True,True,True,True,Good curl mechanics in this frame.
374,12.466666666666667,left,8.743602198267427,0,True,True,True,True,True,Good curl mechanics in this frame.,24.51947004570383,0,True,True,True,True,True,Good curl mechanics in this frame.
375,12.5,left,8.89581115400494,0,True,True,True,True,True,Good curl mechanics in this frame.,24.550956834859672,0,True,True,True,True,True,Good curl mechanics in this frame.
376,12.533333333333333,left,8.851383897545015,0,True,True,True,True,True,Good curl mechanics in this frame.,24.637554479811907,0,True,True,True,True,True,Good curl mechanics in this frame.
377,12.566666666666666,left,8.58514010822835,0,True,True,True,True,True,Good curl mechanics in this frame.,24.810202910111435,0,True,True,True,True,True,Good curl mechanics in this frame.
378,12.6,left,8.349349545990776,0,True,True,True,True,True,Good curl mechanics in this frame.,24.998029355305537,0,True,True,True,True,True,Good curl mechanics in this frame.
379,12.633333333333333,left,7.9437228861202795,0,True,True,True,True,True,Good curl mechanics in this frame.,25.206249347715524,0,True,True,True,True,True,Good curl mechanics in this frame.
380,12.666666666666666,left,7.670865029866805,0,True,True,True,True,True,Good curl mechanics in this frame.,25.495249857364474,0,True,True,True,True,True,Good curl mechanics in this frame.
381,12.7,left,7.378986794566635,0,True,True,True,True,True,Good curl mechanics in this frame.,25.862107847032142,0,True,True,True,True,True,Good curl mechanics in this frame.
382,12.733333333333333,left,7.042794623776609,0,True,True,True,True,True,Good curl mechanics in this frame.,26.03056537152714,0,True,True,True,True,True,Good curl mechanics in this frame.
383,12.766666666666667,left,6.78321823392668,0,True,True,True,True,True,Good curl mechanics in this frame.,26.322186621066894,0,True,True,True,True,True,Good curl mechanics in this frame.
384,12.8,left,6.54444688907895,0,True,True,True,True,True,Good curl mechanics in this frame.,26.83133350576897,0,True,True,True,True,True,Good curl mechanics in this frame.
385,12.833333333333334,left,6.241105334148771,0,True,True,True,True,True,Good curl mechanics in this frame.,27.38864997997979,0,True,True,True,True,True,Good curl mechanics in this frame.
386,12.866666666666667,left,5.904201455413411,0,True,True,True,True,True,Good curl mechanics in this frame.,28.430903665397196,0,True,True,True,True,True,Good curl mechanics in this frame.
387,12.9,left,5.287487540094268,0,True,True,True,True,True,Good curl mechanics in this frame.,29.7991578354235,0,True,True,True,True,True,Good curl mechanics in this frame.
388,12.933333333333334,left,4.899296467141726,0,True,True,True,True,True,Good curl mechanics in this frame.,31.360860916673328,0,True,True,True,True,True,Good curl mechanics in this frame.
389,12.966666666666667,left,4.237157648938525,0,True,True,True,True,True,Good curl mechanics in this frame.,32.98928497879546,0,True,True,True,True,True,Good curl mechanics in this frame.
390,13.0,left,3.805208511549501,0,True,True,True,True,True,Good curl mechanics in this frame.,34.63792618701676,0,True,True,True,True,True,Good curl mechanics in this frame.
391,13.033333333333333,left,3.382010975096017,0,True,True,True,True,True,Good curl mechanics in this frame.,36.73882493364474,0,True,True,True,True,True,Good curl mechanics in this frame.
392,13.066666666666666,left,2.7058757279259567,0,True,True,True,True,True,Good curl mechanics in this frame.,39.08538485289921,0,True,True,True,True,True,Good curl mechanics in this frame.
393,13.1,left,2.020712537388362,0,True,True,True,True,True,Good curl mechanics in this frame.,41.40104888748885,0,True,True,True,True,True,Good curl mechanics in this frame.
394,13.133333333333333,left,1.8936418788453058,0,True,True,True,True,True,Good curl mechanics in this frame.,43.93589139167679,0,True,True,True,True,True,Good curl mechanics in this frame.
395,13.166666666666666,left,2.2004047231449295,0,True,True,True,True,True,Good curl mechanics in this frame.,46.23816415419337,0,True,True,True,True,True,Good curl mechanics in this frame.
396,13.2,left,3.1304759206048263,0,True,True,True,True,True,Good curl mechanics in this frame.,48.64503144304653,0,True,True,True,True,True,Good curl mechanics in this frame.
397,13.233333333333333,left,4.12627246064066,0,True,True,True,True,True,Good curl mechanics in this frame.,51.2387187780088,0,True,True,True,True,True,Good curl mechanics in this frame.
398,13.266666666666667,left,5.436975412242074,0,True,True,True,True,True,Good curl mechanics in this frame.,54.14666447137126,0,True,True,True,True,True,Good curl mechanics in this frame.
399,13.3,left,7.1997257858882495,0,True,True,True,True,True,Good curl mechanics in this frame.,57.37834905916574,0,True,True,True,True,True,Good curl mechanics in this frame.
400,13.333333333333334,left,9.940369068652272,0,True,True,True,True,True,Good curl mechanics in this frame.,60.8248601637148,0,True,True,True,True,True,Good curl mechanics in this frame.
401,13.366666666666667,left,13.22033932475211,0,True,True,True,True,True,Good curl mechanics in this frame.,64.69710376795385,0,True,True,True,True,True,Good curl mechanics in this frame.
402,13.4,left,16.583154906363436,0,True,True,True,True,True,Good curl mechanics in this frame.,68.89107468208914,0,True,True,True,True,True,Good curl mechanics in this frame.
403,13.433333333333334,left,20.76059140682453,0,True,True,True,True,True,Good curl mechanics in this frame.,73.51779971526408,0,False,False,True,True,True,Increase curl depth for better range of motion.
404,13.466666666666667,left,27.109611915492547,0,True,True,True,True,True,Good curl mechanics in this frame.,78.07162916849072,0,False,False,True,True,True,Increase curl depth for better range of motion.
405,13.5,left,34.134771349589194,0,True,True,True,True,True,Good curl mechanics in this frame.,82.12292907427923,0,False,False,True,True,True,Increase curl depth for better range of motion.
406,13.533333333333333,left,39.5194545028691,0,True,True,True,True,True,Good curl mechanics in this frame.,85.61600203412166,0,False,False,True,True,True,Increase curl depth for better range of motion.
407,13.566666666666666,left,46.632089353157525,0,True,True,True,True,True,Good curl mechanics in this frame.,89.32034896392997,0,False,False,True,True,True,Increase curl depth for better range of motion.
408,13.6,left,55.08831254236139,0,True,True,True,True,True,Good curl mechanics in this frame.,93.94058800047765,0,False,False,True,True,True,Increase curl depth for better range of motion.
409,13.633333333333333,left,65.71370781943563,0,True,True,True,True,True,Good curl mechanics in this frame.,99.07267098499972,0,False,False,True,True,True,Increase curl depth for better range of motion.
410,13.666666666666666,left,76.8746743060048,0,False,False,True,True,True,Increase curl depth for better range of motion.,103.71907031561916,0,False,False,True,True,True,Increase curl depth for better range of motion.
411,13.7,left,88.31592881155667,0,False,False,True,True,True,Increase curl depth for better range of motion.,108.05681507663525,0,False,False,True,True,True,Increase curl depth for better range of motion.
412,13.733333333333333,left,99.10988822678175,0,False,False,True,True,True,Increase curl depth for better range of motion.,112.15782184813767,0,False,False,True,True,True,Increase curl depth for better range of motion.
413,13.766666666666667,left,108.63545461347843,0,False,False,True,True,True,Increase curl depth for better range of motion.,116.46140199261968,0,False,False,True,True,True,Increase curl depth for better range of motion.
414,13.8,left,117.28092880885168,0,False,False,True,True,True,Increase curl depth for better range of motion.,121.21344164626599,0,False,False,True,True,True,Increase curl depth for better range of motion.
415,13.833333333333334,right,127.67805430224286,0,False,False,True,True,True,Increase curl depth for better range of motion.,126.20521168098695,0,False,False,True,True,True,Increase curl depth for better range of motion.
416,13.866666666666667,right,136.91540799598906,0,False,False,True,True,True,Increase curl depth for better range of motion.,130.78320940373368,0,False,False,True,True,True,Increase curl depth for better range of motion.
417,13.9,right,144.2379837453176,0,False,False,True,True,True,Increase curl depth for better range of motion.,133.9364779535963,0,False,False,True,True,True,Increase curl depth for better range of motion.
418,13.933333333333334,right,148.6702608972161,0,False,False,True,True,True,Increase curl depth for better range of motion.,136.31226040454692,0,False,False,True,True,True,Increase curl depth for better range of motion.
419,13.966666666666667,right,152.48245964694348,0,True,True,True,True,True,Good curl mechanics in this frame.,138.57513078268323,0,False,False,True,True,True,Increase curl depth for better range of motion.
420,14.0,right,156.1207166873602,0,True,True,True,True,True,Good curl mechanics in this frame.,140.70462730176686,0,False,False,True,True,True,Increase curl depth for better range of motion.
421,14.033333333333333,right,159.5990332912624,0,True,True,True,True,True,Good curl mechanics in this frame.,142.49598911232297,0,False,False,True,True,True,Increase curl depth for better range of motion.
422,14.066666666666666,right,162.06593119144458,0,True,True,True,True,True,Good curl mechanics in this frame.,144.1802144044358,0,False,False,True,True,True,Increase curl depth for better range of motion.
423,14.1,right,164.31073751692247,0,True,True,True,True,True,Good curl mechanics in this frame.,145.5586933313198,0,False,False,True,True,True,Increase curl depth for better range of motion.
424,14.133333333333333,right,166.1563592985809,0,True,True,True,True,True,Good curl mechanics in this frame.,146.8880941252617,0,False,False,True,True,True,Increase curl depth for better range of motion.
425,14.166666666666666,right,167.29226922036045,0,True,True,True,True,True,Good curl mechanics in this frame.,148.08364777614892,0,False,False,True,True,True,Increase curl depth for better range of motion.
426,14.2,right,168.44966180378364,0,True,True,True,True,True,Good curl mechanics in this frame.,149.39825087893416,0,False,False,True,True,True,Increase curl depth for better range of motion.
427,14.233333333333333,right,169.4567137926702,0,True,True,True,True,True,Good curl mechanics in this frame.,150.49604582474782,0,True,True,True,True,True,Good curl mechanics in this frame.
428,14.266666666666667,right,170.25928378944207,0,True,True,True,True,True,Good curl mechanics in this frame.,151.61930022082012,0,True,True,True,True,True,Good curl mechanics in this frame.
429,14.3,right,171.01699575555023,0,True,True,True,True,True,Good curl mechanics in this frame.,152.68294964909663,0,True,True,True,True,True,Good curl mechanics in this frame.
430,14.333333333333334,right,171.38668225324224,0,True,True,True,True,True,Good curl mechanics in this frame.,153.7004886537064,0,True,True,True,True,True,Good curl mechanics in this frame.
431,14.366666666666667,right,171.76043847848075,0,True,True,True,True,True,Good curl mechanics in this frame.,154.4868602485932,0,True,True,True,True,True,Good curl mechanics in this frame.
432,14.4,right,172.2278266691679,0,True,True,True,True,True,Good curl mechanics in this frame.,155.25259890670213,0,True,True,True,True,True,Good curl mechanics in this frame.
433,14.433333333333334,right,172.78413171543406,0,True,True,True,True,True,Good curl mechanics in this frame.,155.96854415511535,0,True,True,True,True,True,Good curl mechanics in this frame.
434,14.466666666666667,right,173.36662277483742,0,True,True,True,True,True,Good curl mechanics in this frame.,156.8467460644829,0,True,True,True,True,True,Good curl mechanics in this frame.
435,14.5,right,173.8716410547428,0,True,True,True,True,True,Good curl mechanics in this frame.,157.6648571628624,0,True,True,True,True,True,Good curl mechanics in this frame.
436,14.533333333333333,right,174.29939204330248,0,True,True,True,True,True,Good curl mechanics in this frame.,158.49126148164953,0,True,True,True,True,True,Good curl mechanics in this frame.
437,14.566666666666666,right,174.65142041033477,0,True,True,True,True,True,Good curl mechanics in this frame.,159.2112179799761,0,True,True,True,True,True,Good curl mechanics in this frame.
438,14.6,right,174.89387625231427,0,True,True,True,True,True,Good curl mechanics in this frame.,159.98121417952927,0,True,True,True,True,True,Good curl mechanics in this frame.
439,14.633333333333333,right,175.14904141908707,0,True,True,True,True,True,Good curl mechanics in this frame.,160.65575673171233,0,True,True,True,True,True,Good curl mechanics in this frame.
440,14.666666666666666,right,175.3583324616705,0,True,True,True,True,True,Good curl mechanics in this frame.,161.28935266864318,0,True,True,True,True,True,Good curl mechanics in this frame.
441,14.7,right,175.47799490866205,0,True,True,True,True,True,Good curl mechanics in this frame.,161.60402597532914,0,True,True,True,True,True,Good curl mechanics in this frame.
442,14.733333333333333,right,175.54072865165438,0,True,True,True,True,True,Good curl mechanics in this frame.,161.87711046724198,0,True,True,True,True,True,Good curl mechanics in this frame.
443,14.766666666666667,right,175.43707017755105,0,True,True,True,True,True,Good curl mechanics in this frame.,161.88138048750943,0,True,True,True,True,True,Good curl mechanics in this frame.
444,14.8,right,175.40700431823055,0,True,True,True,True,True,Good curl mechanics in this frame.,162.13607531934787,0,True,True,True,True,True,Good curl mechanics in this frame.
445,14.833333333333334,right,175.43842097124576,0,True,True,True,True,True,Good curl mechanics in this frame.,162.32689537442866,0,True,True,True,True,True,Good curl mechanics in this frame.
446,14.866666666666667,right,175.2439139777929,0,True,True,True,True,True,Good curl mechanics in this frame.,162.42833528465255,0,True,True,True,True,True,Good curl mechanics in this frame.
